conversation_id,turn_no,speaker,utterance,strategy
4002,3,1,"I'm sorry, but $34600.0 is a bit more than I'm willing to sell it for. However, if you're willing to pay $50900.0 I can consider the deal.",4
4002,4,0,I don't really need the Surface Pro. Can you sell me the tablet for $32900.0,5
4002,4,1,"Sure, I can sell you just the tablet, but it'll cost $49200.0 I'm sure that the tablet is well worth the investment.",7
4002,5,0,"I am sorry, I can only afford $32900.0",5
4002,5,1,"I understand your budget constraints, but I'm sorry I cannot reduce the price of the Microsoft Surface Pro 7. It has a 12.3-inch PixelSense display, 10th Gen Intel Core processors, up to 16GB RAM, up to 1TB storage, 8MP rear-facing camera, Windows Hello face authentication, and up to 10.5 hours of battery life. It also has a A Stylus pen called Microsoft Surface Pen. Compatible with Microsoft Surface devices. It has 4096 levels of pressure sensitivity, tilt support, customizable shortcut buttons, and a replaceable battery. along with a A Headphones called Sony WH-1000XM4. These headphones also come with noise-cancellation technology and can last",1
4002,6,0,What will be the price of the bundle if I buy the Surface along with the Stylus pen?,7
4002,6,1,"If you add the stylus pen to the deal, the bundle would be $51000.0 how does that sound?",7
4002,7,0,What is your best offer if I were to buy the Surface Pro 7 along with the Sony headphones?,3
4002,7,1,"If you were to do that, your best offer would be $52600.0",4
4002,8,0,"Hey, I do not want the delivery included in the package. Is it possible to buy the tablet without the delivery? How much would it cost?",2
4002,8,1,You can buy the tablet without the delivery for $52100.0 How does that sound?,4
4002,9,0,What type of display is in the Microsoft Surface Pro 7? Is it a large display?,7
4002,9,1,The display of the Microsoft Surface Pro 7 is a 12.3-inch PixelSense display.,1
4002,10,0,I cannot accept your offer of $'NA' since I'm limited to my budget of $38700.0 Let me know if you have any other offers. Thank you.,7
4012,1,0,"What would be the total cost for the laptop, mouse, monitor, and the soundbar?",3
4012,1,1,The total cost is $29300.0 how does that sound?,4
4012,2,0,"I do not need the delivery, What can you offer me for this?",7
4012,2,1,"I can offer you $28800.0 for this product, and you can pick it up at your convenience.",7
4012,3,0,I do not really need the Razer DeathAdder Elite. Can you sell me the Surface Laptop 4 without the mouse for $17000.0,7
4012,3,1,"""Sure! I can remove the mouse from the bundle and sell you the keyboard, the Surface Laptop 4, and the Surface Pen for $27000.0",7
4012,4,0,"Hello, I am interested in buying the set of golf clubs but I do not need the putter. Is it possible to buy the set without the putter? What would be the new price?",2
4012,4,1,"Yes, certainly, the set of clubs would be $25900.0 however, you would not need the putter.",7
4012,5,0,"I'm not interested in the set of clubs, but I'd still like to purchase the putter.",7
4026,1,0,"Hello, I am interested in purchasing the A Oven, Maytag MEW9630FZ. How much will this cost me?",2
4026,1,1,"Hello! I have a Maytag MEW9630FZ oven for sale. It is a double wall oven, it has 10 cu.ft of capacity and true convection cooking. The oven is in great condition, it has been well-cared for.",7
4026,2,0,"Hello, I am interested in buying the oven but I do not need the delivery and I do not need the microwave cleaner. Can you modify the deal and remove these items? What would be the new price?",2
4026,2,1,"Sure, if you don't want the microwave and delivery, it is a deal.",2
4026,3,0,Which oven has a temperature probe?,7
4026,3,1,The Maytag MEW9630FZ oven has a temperature probe and it can help you set the right temperature for cooking.,1
4026,4,0,I cannot afford more than $25100.0 I don't want to buy the product.,5
4026,4,1,I understand your budget is $25100.0 I'm willing to meet you in the middle at $29600.0 This oven is a high-quality product that will meet your needs. Please let me know if you are interested.,2
4026,5,0,"Excuse me, I do not need the Microwave oven cleaner included in the package. Can we modify the deal and remove it from the package? What would be the new price?",2
4026,5,1,"You can certainly remove the Microwave oven cleaner from the package, what would be the new price?",2
4026,6,0,"Is the microwave oven cleaner safe for use on ceramic, porcelain, and glass surfaces?",7
4026,6,1,"The Maytag MEW9630FZ oven is safe for use on ceramic, porcelain, and glass surfaces. I'm also happy to help you with any other queries that you may have.",1
4026,7,0,"customer wants to ask a seller about the price of a product if an add-on is added back again to the product. The product is a kitchen countertop oven called Maytag MEW9630FZ. This double wall oven has a total capacity of 10 cu. ft. and features a true convection cooking system with a fan and a third heating element. It also has a heavy-duty roll-out rack, a temperature probe, and a self-cleaning system. along with a A Microwave oven cleaner called Lemon-Aid Microwave Cleaner. A natural and eco-friendly cleaner made from lemon juice and vinegar. Simply spray the solution inside your microwave and let it sit for a few minutes",7
4026,7,1,"the oven is a great product, the microwave cleaner is a perfect addition to it. I would be more than happy to sell you the entire package for $29500.0",4
4026,8,0,"I really like the oven, but I cannot afford a $23200.0 deal. Is there any way we can work something out?",5
4026,8,1,"Sure, I can remove the $23200 and sell you the oven, but you'll have to pay $23200.0 Can I have the $27700.0 back?",4
4026,9,0,I appreciate the offer for $27700.0 but I can go up to $23200.0,4
4026,9,1,The lowest the seller will go is $28300.0 The seller replies by saying.,4
4026,10,0,Can you tell me more about the cooking system of the A Oven?,7
4026,10,1,This oven has a true convection cooking system with a fan and a third heating element. It can reach temperatures of up to 500 degrees Fahrenheit.,1
4026,11,0,"What would be the total price for the oven, the soundbar, the wall mount, and the cleaner?",3
4026,11,1,"The oven, the soundbar, the wall mount, and the cleaner together will cost you $28300.0 it is a killer deal for the product.",3
4026,12,0,What is the capacity of the Oven?,7
4026,12,1,The capacity of the oven is 10 cu. ft.,1
4026,13,0,"What would be the price of the oven, microwave, and cleaning products altogether?",2
4026,13,1,"The oven, microwave, and cleaning products altogether would only cost you $28300.0 it is a killer deal for the product.",3
4026,14,0,"Yes, I am aware of the price and will consider it. However, I would like to discuss the purchase price with you.",7
4026,14,1,"I understand that you may want to negotiate the price. However, I would like to thank you for your interest in our product. We can now proceed with the transaction.",7
4036,1,0,"I would like to buy the SmartPhone, but I don't need the charger. What can you offer for this?",7
4036,1,1,"I will sell you the smart phone, but you won't need the phone charger at all, it will not cost you anything, the charger is free!",7
4036,2,0,"$22700.0 is the maximum that I can go, I cannot go further than that.",5
4036,2,1,"I understand that $22700.0 is the maximum that you can spend. However, I'm willing to meet you in the middle at $25800.0 Are you interested?",2
4036,3,0,What will be the total price of the bundle? I have the mobile holder already.,7
4036,3,1,The mobile holder along with the speaker along with the powercord will only cost you $26700.0 This is a killer deal for the product.,3
4036,4,0,What is the network connectivity of the iPhone 13 Pro Max? Is it 4G or 3G?,7
4036,4,1,The iPhone 13 Pro Max has a 4G network connectivity. Is there any other query that you can help me with?,1
4036,5,0,What is your best deal if I were to buy the iPhone 13 Pro Max along with the Charger?,2
4036,5,1,With the iPhone 13 Pro Max and the charger included it will be $28200.0 How does that sound?,7
4036,6,0,I'm willing to pay that price for this high-end iPhone. Is it possible to add the phone charger for an extra $25700.0,2
4036,6,1,"Yes, I can add the phone charger for an extra $25700.0 Let's proceed with the transaction!",4
4038,1,0,"Hello, I am interested in buying the refrigerator, but I do not need the cover. What can I offer for the cover?",2
4038,1,1,The cover for the refrigerator is $69100.0 you will not find a better deal anywhere.,7
4038,2,0,"I understand that this is your best offer. However, my budget for this refrigerator is $57700.0 and I cannot go up to that price. Please let me know if you can go below that. Thank you.",4
4040,1,0,"Hello, I'm interested in purchasing the A Washing Machine that you have listed called Amana NTW4516FW. How much are you asking for it for?",7
4040,1,1,Hello! I'm glad to announce that the Amana NTW4516FW Washing Machine is now available for $32300.0,7
4040,2,0,"I'm sorry, but $32300.0 is way above my budget. Can you meet me somewhere in the middle and sell it for $24400.0",2
